Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"bool_CreateC1 = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/CREATE C1""), 0)",,,,27-03-2024 14:58:53,27-03-2024 14:59:18,25.051s,PASSED
"bool_Details = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/DETAILS""), 0)",,,,27-03-2024 14:59:18,27-03-2024 14:59:52,34.005s,FAILED
,,,,,,,
Test Cases/TC/TC_09 - Non Lost Functionality,,,,27-03-2024 14:59:52,27-03-2024 15:01:48,1m - 55.626s,FAILED
"callTestCase(findTestCase(""CommenWorkflows/Login""), [""Str_URL"":""C:\Users\sushil.gaikwad\git\EguruSmart1\Application\app-release (4).apk"", ""Str_Username"":""DUSER145"", ""Str_Password"":""Soct#2023"", ... ], STOP_ON_FAILURE)",,,,27-03-2024 14:59:52,27-03-2024 15:00:38,45.261s,PASSED
"verifyElementExist(findTestObject(""TataMotars/HomeButton""), 30)",,,,27-03-2024 15:00:38,27-03-2024 15:00:38,0.349s,PASSED
"tap(findTestObject(""Home/Opportunities""), 0)",,,,27-03-2024 15:00:38,27-03-2024 15:00:39,0.918s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/C0""), 0)",,,,27-03-2024 15:00:39,27-03-2024 15:00:41,2.418s,PASSED
"bool_Summary = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/C0 Summary Text""), 0)",,,,27-03-2024 15:00:41,27-03-2024 15:00:43,1.428s,PASSED
"bool_Target = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Target text""), 0)",,,,27-03-2024 15:00:43,27-03-2024 15:00:43,0.477s,PASSED
"bool_MTD = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/MTD text""), 0)",,,,27-03-2024 15:00:43,27-03-2024 15:00:44,0.801s,PASSED
"bool_ThisWeek = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/This Week text""), 0)",,,,27-03-2024 15:00:44,27-03-2024 15:00:45,0.424s,PASSED
"bool_Yesterday = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Yesterday text""), 0)",,,,27-03-2024 15:00:45,27-03-2024 15:00:45,0.432s,PASSED
bool_Yesterday && bool_ThisWeek && bool_MTD && bool_Target && bool_Summary == true,,,,27-03-2024 15:00:45,27-03-2024 15:00:45,0.001s,PASSED
takeScreenshot(),,"STEP-01 : Click on C0

Expected_Result : The user successfully landed on the C0 summary page with below option-:
1. C0 Summary
2. Target
3. MTD
4. This Week
5. Yesterday",,27-03-2024 15:00:45,27-03-2024 15:00:48,3.416s,PASSED
"Bool_Offline = waitForElementPresent(findTestObject(""LockScreen/NewPin/Offline Master Sync""), 10)",,,,27-03-2024 15:00:48,27-03-2024 15:00:59,10.215s,PASSED
if (Bool_Offline == true),,,,27-03-2024 15:00:59,27-03-2024 15:00:59,0.002s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/C0 Three Dots""), 5)",,,,27-03-2024 15:00:59,27-03-2024 15:01:07,8.752s,PASSED
"Bool_Offline = waitForElementPresent(findTestObject(""Lost and Non Lost Functionality/Opportunity Details""), 10)",,,,27-03-2024 15:01:07,27-03-2024 15:01:08,0.283s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/Opportunity Details""), 0)",,,,27-03-2024 15:01:08,27-03-2024 15:01:09,0.901s,PASSED
"waitForElementPresent(findTestObject(""Lost and Non Lost Functionality/Schedule a follow up""), 5)",,,,27-03-2024 15:01:09,27-03-2024 15:01:14,5.243s,PASSED
"bool_CreateC1 = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/CREATE C1""), 0)",,,,27-03-2024 15:01:14,27-03-2024 15:01:48,33.865s,FAILED
,,,,,,,
Test Cases/TC/TC_10 - Follow up Update schedule,,,,27-03-2024 15:01:48,27-03-2024 15:03:15,1m - 27.564s,FAILED
"callTestCase(findTestCase(""CommenWorkflows/Login""), [""Str_URL"":""C:\Users\sushil.gaikwad\git\EguruSmart1\Application\app-release (4).apk"", ""Str_Username"":""DUSER145"", ""Str_Password"":""Soct#2023"", ... ], STOP_ON_FAILURE)",,,,27-03-2024 15:01:48,27-03-2024 15:02:32,43.445s,PASSED
"verifyElementExist(findTestObject(""TataMotars/HomeButton""), 10)",,,,27-03-2024 15:02:32,27-03-2024 15:02:32,0.349s,PASSED
"Bool_Offline = waitForElementPresent(findTestObject(""LockScreen/NewPin/Offline Master Sync""), 5)",,,,27-03-2024 15:02:32,27-03-2024 15:02:37,5.167s,PASSED
if (Bool_Offline == true),,,,27-03-2024 15:02:37,27-03-2024 15:02:37,0.001s,PASSED
"tap(findTestObject(""Home/Calendar""), 0)",,,,27-03-2024 15:02:37,27-03-2024 15:02:40,2.490s,PASSED
"bool_UpdateBtn = verifyElementExist(findTestObject(""ScheduleFollowUp/UpdateButton""), 0)",,,,27-03-2024 15:02:40,27-03-2024 15:03:15,35.631s,FAILED
