Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""CommenWorkflows/Login""), [""Str_URL"":""C:\Users\sushil.gaikwad\git\EguruSmart1\Application\app-release (4).apk"", ""Str_Username"":""DUSER145"", ""Str_Password"":""Soct#2023"", ... ], STOP_ON_FAILURE)",,,,04-04-2024 14:41:23,04-04-2024 14:41:58,34.552s,PASSED
"Bool_Offline = waitForElementPresent(findTestObject(""LockScreen/NewPin/Offline Master Sync""), 10)",,,,04-04-2024 14:41:58,04-04-2024 14:42:08,10.111s,PASSED
if (Bool_Offline == true),,,,04-04-2024 14:42:08,04-04-2024 14:42:08,0.001s,PASSED
"verifyElementExist(findTestObject(""TataMotars/HomeButton""), 10)",,,,04-04-2024 14:42:08,04-04-2024 14:42:08,0.247s,PASSED
"tap(findTestObject(""Home/Opportunities""), 0)",,,,04-04-2024 14:42:08,04-04-2024 14:42:09,0.835s,PASSED
"tap(findTestObject(""NewObject/CliKC1""), 30)",,,,04-04-2024 14:42:09,04-04-2024 14:42:12,3.381s,PASSED
"verifyElementExist(findTestObject(""NewObject/C1 Summary""), 30)",,,,04-04-2024 14:42:12,04-04-2024 14:42:14,1.975s,PASSED
takeScreenshot(),,"STEP-01 : Click on Opportunities and click on C1

Expected_Result :The user successfully landed on the all opporunities detail page",,04-04-2024 14:42:14,04-04-2024 14:42:16,1.462s,PASSED
"tap(findTestObject(""NewObject/CREATE C1A""), 0)",,,,04-04-2024 14:42:16,04-04-2024 14:42:16,0.406s,PASSED
"tap(findTestObject(""NewObject/PDORClick""), 0)",,,,04-04-2024 14:42:16,04-04-2024 14:42:20,4.235s,PASSED
"verifyElementExist(findTestObject(""NewObject/ADD PDOR""), 30)",,,,04-04-2024 14:42:20,04-04-2024 14:42:21,0.267s,PASSED
takeScreenshot(),,"STEP-02 : Click on Create C1A and click on PDOR
Expected_Result :The Add PDOR CTA successfully displayed",,04-04-2024 14:42:21,04-04-2024 14:42:22,1.392s,PASSED
"tap(findTestObject(""NewObject/ADD PDOR""), 0)",,,,04-04-2024 14:42:22,04-04-2024 14:42:22,0.314s,PASSED
"tap(findTestObject(""C1 Functionality/Most Likely to buy tata""), 0)",,,,04-04-2024 14:42:22,04-04-2024 14:42:23,0.748s,PASSED
"tap(findTestObject(""C1 Functionality/LikelyPurchaseDate""), 0)",,,,04-04-2024 14:42:23,04-04-2024 14:42:25,1.877s,PASSED
"tap(findTestObject(""C1 Functionality/OK""), 0)",,,,04-04-2024 14:42:25,04-04-2024 14:42:26,1.109s,PASSED
"tap(findTestObject(""C1 Functionality/PotentialDropOffReason""), 0)",,,,04-04-2024 14:42:26,04-04-2024 14:42:28,2.248s,PASSED
"setText(findTestObject(""C1 Functionality/PotentialDropOffReason""), str_PotentialDropOffReason, 0)",,,,04-04-2024 14:42:28,04-04-2024 14:42:29,1.209s,PASSED
"tap(findTestObject(""C1 Functionality/NotEligibleForFinance""), 0)",,,,04-04-2024 14:42:29,04-04-2024 14:42:31,1.428s,PASSED
"tap(findTestObject(""Vehicle information/NextButton""), 0)",,,,04-04-2024 14:42:31,04-04-2024 14:42:31,0.318s,PASSED
"verifyElementExist(findTestObject(""NewObject/Potential drop off reason""), 30)",,,,04-04-2024 14:42:31,04-04-2024 14:42:32,1.159s,PASSED
takeScreenshot(),,"STEP-03 : Click on Add PDOR and click on Next

Expected_Result :The user successfully landed on the Create PDOR page",,04-04-2024 14:42:32,04-04-2024 14:42:33,0.939s,PASSED
"tap(findTestObject(""C1 Functionality/PotentialDropOffReason""), 0)",,,,04-04-2024 14:42:33,04-04-2024 14:42:35,1.232s,PASSED
"setText(findTestObject(""C1 Functionality/PotentialDropOffReason""), ""CIBIL"", 0)",,,,04-04-2024 14:42:35,04-04-2024 14:42:37,2.106s,PASSED
"tap(findTestObject(""C1 Functionality/CIBIL""), 0)",,,,04-04-2024 14:42:37,04-04-2024 14:42:38,1.011s,PASSED
"tap(findTestObject(""C1 Functionality/FinancierSelected""), 0)",,,,04-04-2024 14:42:38,04-04-2024 14:42:39,1.197s,PASSED
"setText(findTestObject(""C1 Functionality/FinancierSelected""), str_FinancierSelect, 0)",,,,04-04-2024 14:42:39,04-04-2024 14:42:40,1.375s,PASSED
"tap(findTestObject(""C1 Functionality/No""), 0)",,,,04-04-2024 14:42:40,04-04-2024 14:42:42,1.384s,PASSED
hideKeyboard(),,,,04-04-2024 14:42:42,04-04-2024 14:42:44,2.068s,PASSED
"tap(findTestObject(""Add Account/SubmitButton""), 10)",,,,04-04-2024 14:42:44,04-04-2024 14:42:47,3.482s,PASSED
"verifyElementExist(findTestObject(""NewObject/Potential Drop Off activity created successfully""), 30)",,,,04-04-2024 14:42:47,04-04-2024 14:42:57,10.099s,PASSED
takeScreenshot(),,"STEP-04 : Enter all details and click on submit

Expected_Result :Potential Drop Off Activity created successfully popup appeared",,04-04-2024 14:42:57,04-04-2024 14:42:58,0.969s,PASSED
closeApplication(),,,,04-04-2024 14:42:58,04-04-2024 14:43:00,1.753s,PASSED
,,,,,,,
Test Cases/TC/TC_06 - C1 Functionality,,,,04-04-2024 14:43:00,04-04-2024 14:46:53,3m - 53.357s,PASSED
"callTestCase(findTestCase(""CommenWorkflows/Login""), [""Str_URL"":""C:\Users\sushil.gaikwad\git\EguruSmart1\Application\app-release (4).apk"", ""Str_Username"":""DUSER145"", ""Str_Password"":""Soct#2023"", ... ], STOP_ON_FAILURE)",,,,04-04-2024 14:43:01,04-04-2024 14:43:46,44.897s,PASSED
"verifyElementExist(findTestObject(""TataMotars/HomeButton""), 10)",,,,04-04-2024 14:43:46,04-04-2024 14:43:46,0.281s,PASSED
"tap(findTestObject(""Home/Opportunities""), 0)",,,,04-04-2024 14:43:46,04-04-2024 14:43:47,0.859s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/C0""), 30)",,,,04-04-2024 14:43:47,04-04-2024 14:43:48,1.511s,PASSED
"bool_Summary = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/C0 Summary Text""), 0)",,,,04-04-2024 14:43:48,04-04-2024 14:43:51,2.043s,PASSED
"bool_Target = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Target text""), 0)",,,,04-04-2024 14:43:51,04-04-2024 14:43:51,0.766s,PASSED
"bool_MTD = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/MTD text""), 0)",,,,04-04-2024 14:43:51,04-04-2024 14:43:52,0.347s,PASSED
"bool_ThisWeek = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/This Week text""), 0)",,,,04-04-2024 14:43:52,04-04-2024 14:43:52,0.385s,PASSED
"bool_Yesterday = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Yesterday text""), 0)",,,,04-04-2024 14:43:52,04-04-2024 14:43:52,0.305s,PASSED
bool_Yesterday && bool_ThisWeek && bool_MTD && bool_Target && bool_Summary == true,,,,04-04-2024 14:43:52,04-04-2024 14:43:52,0.001s,PASSED
takeScreenshot(),,"STEP-01 : Click on C0

Expected_Result : The user successfully landed on the C0 summary page with below option-:
1. C0 Summary
2. Target
3. MTD
4. This Week
5. Yesterday",,04-04-2024 14:43:52,04-04-2024 14:43:54,1.740s,PASSED
"tap(findTestObject(""C1 Functionality/CREATE C1""), 0)",,,,04-04-2024 14:43:54,04-04-2024 14:43:58,4.286s,PASSED
"bool_LeadClassification = verifyElementExist(findTestObject(""C1 Functionality/Lead classification and PDOR""), 0)",,,,04-04-2024 14:43:58,04-04-2024 14:43:59,0.246s,PASSED
"bool_ExchangeInformation = verifyElementExist(findTestObject(""C1 Functionality/Exchange Information""), 0)",,,,04-04-2024 14:43:59,04-04-2024 14:43:59,0.339s,PASSED
"bool_VASInformation = verifyElementExist(findTestObject(""C1 Functionality/VAS Information""), 0)",,,,04-04-2024 14:43:59,04-04-2024 14:43:59,0.223s,PASSED
"bool_FleetInformation = verifyElementExist(findTestObject(""C1 Functionality/Fleet Information""), 0)",,,,04-04-2024 14:43:59,04-04-2024 14:44:00,0.736s,PASSED
"bool_GenerateQuotation = verifyElementExist(findTestObject(""C1 Functionality/Generate Quotation Button""), 0)",,,,04-04-2024 14:44:00,04-04-2024 14:44:00,0.215s,PASSED
bool_LeadClassification && bool_ExchangeInformation && bool_VASInformation && bool_FleetInformation && bool_GenerateQuotation == true,,,,04-04-2024 14:44:00,04-04-2024 14:44:00,0.001s,PASSED
takeScreenshot(),,"STEP-02 : Click on Create C1

Expected_Result : The user Successfully landed on the C1 detail page with below option-:
1. Account Information
2. Lead Classification & PDOR
3. Exchange Information
4. VAS Information
5. Fleet Information
6. Generate Quotation",,04-04-2024 14:44:00,04-04-2024 14:44:01,1.210s,PASSED
"Bool_AccountInformation = waitForElementPresent(findTestObject(""C1 Functionality/Account Information""), 5)",,,,04-04-2024 14:44:01,04-04-2024 14:44:06,5.057s,PASSED
if (Bool_AccountInformation == true),,,,04-04-2024 14:44:06,04-04-2024 14:44:06,0.000s,PASSED
else,,,,04-04-2024 14:44:06,04-04-2024 14:44:07,0.844s,PASSED
"bool_MostLikelyTata = verifyElementExist(findTestObject(""C1 Functionality/Most Likely to buy tata""), 0)",,,,04-04-2024 14:44:07,04-04-2024 14:44:07,0.233s,PASSED
"bool_TataNotSure = verifyElementExist(findTestObject(""C1 Functionality/Likely TATA - but not sure""), 0)",,,,04-04-2024 14:44:07,04-04-2024 14:44:08,0.250s,PASSED
"bool_MostLikelyCompetition = verifyElementExist(findTestObject(""C1 Functionality/Most likely to buy competition""), 0)",,,,04-04-2024 14:44:08,04-04-2024 14:44:33,25.687s,PASSED
bool_MostLikelyTata && bool_TataNotSure && bool_MostLikelyCompetition == true,,,,04-04-2024 14:44:33,04-04-2024 14:44:33,0.001s,PASSED
takeScreenshot(),,"STEP-03 : Click On Lead classification & PDOR

Expected_Result : The user successfully landed on the Create C1 lead classification page with the below option
1. Most likely to buy Tata
2. Likely Tata- but not sure
3. Most likely to buy competition",,04-04-2024 14:44:33,04-04-2024 14:44:34,0.965s,PASSED
"tap(findTestObject(""C1 Functionality/Most Likely to buy tata""), 0)",,,,04-04-2024 14:44:34,04-04-2024 14:44:35,0.746s,PASSED
"tap(findTestObject(""C1 Functionality/LikelyPurchaseDate""), 0)",,,,04-04-2024 14:44:35,04-04-2024 14:44:37,1.370s,PASSED
"tap(findTestObject(""C1 Functionality/OK""), 0)",,,,04-04-2024 14:44:37,04-04-2024 14:44:38,1.087s,PASSED
"tap(findTestObject(""C1 Functionality/PotentialDropOffReason""), 0)",,,,04-04-2024 14:44:38,04-04-2024 14:44:39,1.142s,PASSED
"setText(findTestObject(""C1 Functionality/PotentialDropOffReason""), str_PotentialDropOffReason, 0)",,,,04-04-2024 14:44:39,04-04-2024 14:44:41,2.027s,PASSED
"tap(findTestObject(""C1 Functionality/NotEligibleForFinance""), 0)",,,,04-04-2024 14:44:41,04-04-2024 14:44:42,1.403s,PASSED
"tap(findTestObject(""Vehicle information/NextButton""), 0)",,,,04-04-2024 14:44:42,04-04-2024 14:44:43,1.127s,PASSED
"bool_Cancel = verifyElementExist(findTestObject(""Menu/Cancel""), 0)",,,,04-04-2024 14:44:43,04-04-2024 14:44:44,0.224s,PASSED
"bool_Confirm = verifyElementExist(findTestObject(""C1 Functionality/Confirm""), 0)",,,,04-04-2024 14:44:44,04-04-2024 14:44:44,0.190s,PASSED
bool_Confirm && bool_Cancel == true,,,,04-04-2024 14:44:44,04-04-2024 14:44:44,0.001s,PASSED
takeScreenshot(),,"STEP-04 : Select one option, enter data and click on Next

Expected_Result : ""Are you sure, no competition involved popup appears successfully with 2 CTA-:
1. Cancel
2. Confirm",,04-04-2024 14:44:44,04-04-2024 14:44:45,0.989s,PASSED
"tap(findTestObject(""C1 Functionality/Confirm""), 0)",,,,04-04-2024 14:44:45,04-04-2024 14:44:46,0.857s,PASSED
"tap(findTestObject(""C1 Functionality/PotentialDropOffReason""), 0)",,,,04-04-2024 14:44:46,04-04-2024 14:44:47,1.162s,PASSED
"setText(findTestObject(""C1 Functionality/PotentialDropOffReason""), ""CIBIL"", 0)",,,,04-04-2024 14:44:47,04-04-2024 14:44:49,1.961s,PASSED
"tap(findTestObject(""C1 Functionality/CIBIL""), 0)",,,,04-04-2024 14:44:49,04-04-2024 14:44:50,1.428s,PASSED
"tap(findTestObject(""C1 Functionality/FinancierSelected""), 0)",,,,04-04-2024 14:44:50,04-04-2024 14:44:51,0.747s,PASSED
"setText(findTestObject(""C1 Functionality/FinancierSelected""), str_FinancierSelect, 0)",,,,04-04-2024 14:44:51,04-04-2024 14:44:52,1.321s,PASSED
"tap(findTestObject(""C1 Functionality/No""), 0)",,,,04-04-2024 14:44:52,04-04-2024 14:44:54,1.362s,PASSED
hideKeyboard(),,,,04-04-2024 14:44:54,04-04-2024 14:44:56,2.021s,PASSED
"tap(findTestObject(""Vehicle information/NextButton""), 0)",,,,04-04-2024 14:44:56,04-04-2024 14:45:02,6.328s,PASSED
"bool_CustInfoExchange = verifyElementExist(findTestObject(""Additional Info/CustomerInterestedInExchange""), 30)",,,,04-04-2024 14:45:02,04-04-2024 14:45:10,7.849s,PASSED
bool_CustInfoExchange == true,,,,04-04-2024 14:45:10,04-04-2024 14:45:10,0.001s,PASSED
takeScreenshot(),,"STEP-05 : Enter all the details and click on Next

Expected_Result :The user successfully landed on the Exchange information page",,04-04-2024 14:45:10,04-04-2024 14:45:11,0.938s,PASSED
"Bool_Offline = waitForElementPresent(findTestObject(""LockScreen/NewPin/Offline Master Sync""), 5)",,,,04-04-2024 14:45:11,04-04-2024 14:45:16,5.060s,PASSED
if (Bool_Offline == true),,,,04-04-2024 14:45:16,04-04-2024 14:45:16,0.001s,PASSED
"tap(findTestObject(""Additional Info/Yes RadioButton""), 0)",,,,04-04-2024 14:45:16,04-04-2024 14:45:17,0.796s,PASSED
"Bool_Quantity = waitForElementPresent(findTestObject(""Additional Info/TypeExchangeQuantity""), 5)",,,,04-04-2024 14:45:17,04-04-2024 14:45:17,0.738s,PASSED
if (Bool_Quantity == true),,,,04-04-2024 14:45:17,04-04-2024 14:45:25,7.364s,PASSED
"Bool_Quantity = waitForElementPresent(findTestObject(""Additional Info/ClickExcangeMake""), 5)",,,,04-04-2024 14:45:25,04-04-2024 14:45:25,0.695s,PASSED
if (Bool_Quantity == true),,,,04-04-2024 14:45:25,04-04-2024 14:45:31,5.324s,PASSED
"tap(findTestObject(""Vehicle information/NextButton""), 5)",,,,04-04-2024 14:45:31,04-04-2024 14:45:31,0.763s,PASSED
"bool_VASInfo = verifyElementExist(findTestObject(""C1 Functionality/VAS_information/TextIntrested in VAS""), 60)",,,,04-04-2024 14:45:31,04-04-2024 14:45:41,9.246s,PASSED
bool_VASInfo == true,,,,04-04-2024 14:45:41,04-04-2024 14:45:41,0.001s,PASSED
takeScreenshot(),,"STEP-06 : Select the customer interest exchange option and click on Next

Expected_Result :The user successfully landed on the VAS information page",,04-04-2024 14:45:41,04-04-2024 14:45:42,0.986s,PASSED
"tap(findTestObject(""Follow Up page/VAS NO""), 0)",,,,04-04-2024 14:45:42,04-04-2024 14:45:42,0.706s,PASSED
"tap(findTestObject(""Vehicle information/NextButton""), 0)",,,,04-04-2024 14:45:42,04-04-2024 14:45:44,1.242s,PASSED
"tap(findTestObject(""C1 Functionality/TotalFleetSize""), 0)",,,,04-04-2024 14:45:44,04-04-2024 14:45:44,0.707s,PASSED
"setText(findTestObject(""C1 Functionality/TotalFleetSize""), str_TotalFleetSize, 0)",,,,04-04-2024 14:45:44,04-04-2024 14:45:46,1.676s,PASSED
"tap(findTestObject(""C1 Functionality/TataMotorsFleetSize""), 0)",,,,04-04-2024 14:45:46,04-04-2024 14:45:47,1.120s,PASSED
"setText(findTestObject(""Home/NewTataMotorsFleetSize""), str_TataMotorsFleetSize, 0)",,,,04-04-2024 14:45:47,04-04-2024 14:45:48,1.318s,PASSED
"tap(findTestObject(""Vehicle information/NextButton""), 0)",,,,04-04-2024 14:45:48,04-04-2024 14:45:50,1.177s,PASSED
"bool_Review = verifyElementExist(findTestObject(""C1 Functionality/Review""), 10)",,,,04-04-2024 14:45:50,04-04-2024 14:45:53,3.036s,PASSED
"bool_GenerateQuotation = verifyElementExist(findTestObject(""C1 Functionality/GenerateQuotation""), 10)",,,,04-04-2024 14:45:53,04-04-2024 14:45:56,3.724s,PASSED
bool_Review && bool_GenerateQuotation == true,,,,04-04-2024 14:45:56,04-04-2024 14:45:56,0.001s,PASSED
takeScreenshot(),,"STEP-07 : Enter the Fleet size information and click on Next 

Expected_Result :The user successfully landed on the review page with below detail-
1. User name
2. Lead Confirmation
3. PDOP- Service
4. Exchange Information
5. Fleet Information
6. Generate Quotation - CTA",,04-04-2024 14:45:56,04-04-2024 14:45:57,0.945s,PASSED
"tap(findTestObject(""C1 Functionality/Generate Quotation Button""), 5)",,,,04-04-2024 14:45:57,04-04-2024 14:45:58,0.795s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,04-04-2024 14:45:58,04-04-2024 14:46:01,3.007s,PASSED
"tap(findTestObject(""C1 Functionality/VAS_information/QuotationSubmit""), 30)",,,,04-04-2024 14:46:01,04-04-2024 14:46:02,0.776s,PASSED
"bool_Popup = verifyElementExist(findTestObject(""C1 Functionality/OpportunitySuccessfullyUpdatedToC1StagePopup""), 60)",,,,04-04-2024 14:46:02,04-04-2024 14:46:51,49.049s,PASSED
bool_Popup == true,,,,04-04-2024 14:46:51,04-04-2024 14:46:51,0.001s,PASSED
takeScreenshot(),,"STEP-08 : Click On Generate Quotation and click on submit

Expected_Result :Opportunity successfully updated to C1 stage pop up suucessfully appear",,04-04-2024 14:46:51,04-04-2024 14:46:52,0.977s,PASSED
closeApplication(),,,,04-04-2024 14:46:52,04-04-2024 14:46:53,1.406s,PASSED
,,,,,,,
Test Cases/TC/TC_07 - Filter Fuctionality,,,,04-04-2024 14:46:53,04-04-2024 14:48:45,1m - 51.227s,FAILED
"callTestCase(findTestCase(""CommenWorkflows/Login""), [""Str_URL"":""C:\Users\sushil.gaikwad\git\EguruSmart1\Application\app-release (4).apk"", ""Str_Username"":""DUSER145"", ""Str_Password"":""Soct#2023"", ... ], STOP_ON_FAILURE)",,,,04-04-2024 14:46:54,04-04-2024 14:47:38,43.692s,PASSED
"verifyElementExist(findTestObject(""TataMotars/HomeButton""), 10)",,,,04-04-2024 14:47:38,04-04-2024 14:47:38,0.274s,PASSED
"tap(findTestObject(""Menu/Menu""), 0)",,,,04-04-2024 14:47:38,04-04-2024 14:47:40,1.216s,PASSED
"bool_Opportunities = verifyElementExist(findTestObject(""Menu/Opportunities""), 0)",,,,04-04-2024 14:47:40,04-04-2024 14:47:40,0.249s,PASSED
"bool_Contacts = verifyElementExist(findTestObject(""Menu/Contacts""), 0)",,,,04-04-2024 14:47:40,04-04-2024 14:47:40,0.236s,PASSED
"bool_Calendar = verifyElementExist(findTestObject(""Menu/Calendar""), 0)",,,,04-04-2024 14:47:40,04-04-2024 14:47:40,0.257s,PASSED
"bool_StockInfo = verifyElementExist(findTestObject(""Menu/Stock Information""), 0)",,,,04-04-2024 14:47:40,04-04-2024 14:47:41,0.294s,PASSED
"bool_Activities = verifyElementExist(findTestObject(""Menu/Activities""), 0)",,,,04-04-2024 14:47:41,04-04-2024 14:47:41,0.252s,PASSED
"bool_LostCases = verifyElementExist(findTestObject(""Menu/Lost Cases""), 0)",,,,04-04-2024 14:47:41,04-04-2024 14:47:43,1.713s,PASSED
"bool_PDOR = verifyElementExist(findTestObject(""Menu/PDOR""), 0)",,,,04-04-2024 14:47:43,04-04-2024 14:47:43,0.246s,PASSED
"bool_SyncMaster = verifyElementExist(findTestObject(""Menu/Sync Master""), 0)",,,,04-04-2024 14:47:43,04-04-2024 14:47:43,0.259s,PASSED
"bool_AboutUs = verifyElementExist(findTestObject(""Menu/About Us""), 0)",,,,04-04-2024 14:47:43,04-04-2024 14:47:43,0.258s,PASSED
"bool_LogOut = verifyElementExist(findTestObject(""Menu/Log Out""), 0)",,,,04-04-2024 14:47:43,04-04-2024 14:47:44,0.240s,PASSED
bool_LogOut && bool_AboutUs && bool_SyncMaster && bool_PDOR && bool_LostCases && bool_Activities && bool_StockInfo && bool_Calendar && bool_Contacts && bool_Opportunities == true,,,,04-04-2024 14:47:44,04-04-2024 14:47:44,0.002s,PASSED
takeScreenshot(),,"STEP-01 : Click on Menu

Expected_Result : The pop up successfully appears wih below option-
1. E- Guru- logo
2. Opportunities
3. Contact
4. Calendar
5. Stock Information
6. Activities
7. Lost Case
8. PDOR
9. Sync Master
10. About Us
11. Logout",,04-04-2024 14:47:44,04-04-2024 14:47:45,1.737s,PASSED
"tap(findTestObject(""Menu/Opportunities""), 0, STOP_ON_FAILURE)",,,,04-04-2024 14:47:45,04-04-2024 14:47:46,1.188s,PASSED
"waitForElementPresent(findTestObject(""Lost and Non Lost Functionality/C0 Summary Text""), 30)",,,,04-04-2024 14:47:46,04-04-2024 14:47:48,1.715s,PASSED
"bool_AllOpportunity = verifyElementExist(findTestObject(""Menu/All Opportunities""), 0)",,,,04-04-2024 14:47:48,04-04-2024 14:47:48,0.324s,PASSED
bool_AllOpportunity == true,,,,04-04-2024 14:47:48,04-04-2024 14:47:48,0.001s,PASSED
takeScreenshot(),,,,04-04-2024 14:47:48,04-04-2024 14:47:50,1.374s,PASSED
"tap(findTestObject(""Menu/FilterButton""), 0, STOP_ON_FAILURE)",,,,04-04-2024 14:47:50,04-04-2024 14:47:58,8.339s,PASSED
"tap(findTestObject(""Menu/Verification Status""), 0, STOP_ON_FAILURE)",,,,04-04-2024 14:47:58,04-04-2024 14:47:59,0.995s,PASSED
"bool_Verified = verifyElementExist(findTestObject(""Filter/VerifiedFilter""), 0)",,,,04-04-2024 14:47:59,04-04-2024 14:48:00,0.792s,PASSED
"bool_NonVerified = verifyElementExist(findTestObject(""Filter/NonVerifiedFilter""), 0)",,,,04-04-2024 14:48:00,04-04-2024 14:48:01,0.752s,PASSED
"bool_ClearAll = verifyElementExist(findTestObject(""Menu/CLEAR ALL""), 0)",,,,04-04-2024 14:48:01,04-04-2024 14:48:01,0.252s,PASSED
"bool_Cancel = verifyElementExist(findTestObject(""Menu/Cancel""), 0)",,,,04-04-2024 14:48:01,04-04-2024 14:48:01,0.249s,PASSED
"bool_Apply = verifyElementExist(findTestObject(""Menu/Apply""), 0)",,,,04-04-2024 14:48:01,04-04-2024 14:48:01,0.242s,PASSED
bool_Verified && bool_NonVerified && bool_ClearAll && bool_Cancel && bool_Apply == true,,,,04-04-2024 14:48:01,04-04-2024 14:48:01,0.001s,PASSED
takeScreenshot(),,"STEP-03 : Click on Filter icon and click on verification status

Expected_Result : The user successfully land on the verification status option with below option-:
1. Verified
2. Non Verified
3. Cancel
4. Apply
5. Clear All",,04-04-2024 14:48:01,04-04-2024 14:48:02,0.951s,PASSED
"Bool_Offline = waitForElementPresent(findTestObject(""LockScreen/NewPin/Offline Master Sync""), 10)",,,,04-04-2024 14:48:02,04-04-2024 14:48:13,10.126s,PASSED
if (Bool_Offline == true),,,,04-04-2024 14:48:13,04-04-2024 14:48:13,0.000s,PASSED
"tap(findTestObject(""android.widget.ImageView""), 0, STOP_ON_FAILURE)",,,,04-04-2024 14:48:13,04-04-2024 14:48:45,31.967s,FAILED
,,,,,,,
Test Cases/TC/TC_08 - Lost Functionality,,,,04-04-2024 14:48:45,04-04-2024 14:50:05,1m - 20.813s,FAILED
"callTestCase(findTestCase(""CommenWorkflows/Login""), [""Str_URL"":""C:\Users\sushil.gaikwad\git\EguruSmart1\Application\app-release (4).apk"", ""Str_Username"":""DUSER145"", ""Str_Password"":""Soct#2023"", ... ], STOP_ON_FAILURE)",,,,04-04-2024 14:48:45,04-04-2024 14:49:19,33.999s,PASSED
"verifyElementExist(findTestObject(""TataMotars/HomeButton""), 10)",,,,04-04-2024 14:49:19,04-04-2024 14:49:20,0.260s,PASSED
"tap(findTestObject(""Home/Opportunities""), 0)",,,,04-04-2024 14:49:20,04-04-2024 14:49:20,0.952s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/C0""), 0)",,,,04-04-2024 14:49:20,04-04-2024 14:49:22,1.519s,PASSED
"bool_Summary = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/C0 Summary Text""), 30)",,,,04-04-2024 14:49:22,04-04-2024 14:49:24,2.122s,PASSED
"bool_Target = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Target text""), 30)",,,,04-04-2024 14:49:24,04-04-2024 14:49:25,0.778s,PASSED
"bool_MTD = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/MTD text""), 0)",,,,04-04-2024 14:49:25,04-04-2024 14:49:25,0.370s,PASSED
"bool_ThisWeek = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/This Week text""), 0)",,,,04-04-2024 14:49:25,04-04-2024 14:49:26,0.346s,PASSED
"bool_Yesterday = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Yesterday text""), 0)",,,,04-04-2024 14:49:26,04-04-2024 14:49:26,0.302s,PASSED
bool_Yesterday && bool_ThisWeek && bool_MTD && bool_Target && bool_Summary == true,,,,04-04-2024 14:49:26,04-04-2024 14:49:26,0.001s,PASSED
takeScreenshot(),,"STEP-01 : Click on C0

Expected_Result : The user successfully landed on the C0 summary page with below option-:
1. C0 Summary
2. Target
3. MTD
4. This Week
5. Yesterday",,04-04-2024 14:49:26,04-04-2024 14:49:28,1.838s,PASSED
"Bool_Offline = waitForElementPresent(findTestObject(""LockScreen/NewPin/Offline Master Sync""), 5)",,,,04-04-2024 14:49:28,04-04-2024 14:49:33,5.086s,PASSED
if (Bool_Offline == true),,,,04-04-2024 14:49:33,04-04-2024 14:49:33,0.000s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/C0 Three Dots""), 0)",,,,04-04-2024 14:49:33,04-04-2024 14:50:05,32.518s,FAILED
,,,,,,,
Test Cases/TC/TC_09 - Non Lost Functionality,,,,04-04-2024 14:50:05,04-04-2024 14:51:08,1m - 2.962s,FAILED
"callTestCase(findTestCase(""CommenWorkflows/Login""), [""Str_URL"":""C:\Users\sushil.gaikwad\git\EguruSmart1\Application\app-release (4).apk"", ""Str_Username"":""DUSER145"", ""Str_Password"":""Soct#2023"", ... ], STOP_ON_FAILURE)",,,,04-04-2024 14:50:06,04-04-2024 14:50:41,34.699s,PASSED
"verifyElementExist(findTestObject(""TataMotars/HomeButton""), 30)",,,,04-04-2024 14:50:41,04-04-2024 14:50:41,0.276s,PASSED
"tap(findTestObject(""Home/Opportunities""), 0)",,,,04-04-2024 14:50:41,04-04-2024 14:50:42,0.865s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/C0""), 0)",,,,04-04-2024 14:50:42,04-04-2024 14:50:44,2.203s,PASSED
"bool_Summary = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/C0 Summary Text""), 0)",,,,04-04-2024 14:50:44,04-04-2024 14:50:46,1.843s,PASSED
"bool_Target = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Target text""), 0)",,,,04-04-2024 14:50:46,04-04-2024 14:50:47,0.823s,PASSED
"bool_MTD = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/MTD text""), 0)",,,,04-04-2024 14:50:47,04-04-2024 14:50:47,0.331s,PASSED
"bool_ThisWeek = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/This Week text""), 0)",,,,04-04-2024 14:50:47,04-04-2024 14:50:47,0.313s,PASSED
"bool_Yesterday = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Yesterday text""), 0)",,,,04-04-2024 14:50:47,04-04-2024 14:50:48,0.301s,PASSED
